Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Marko Panic,BIH,10,RB,4,3,0,1,0,0,1,0,0,0,0,0,8,15,0,0,0,6,1,0,4,125.0,3
Richárd Bodó,HUN,39,LB,0,0,1,2,0,0,7,1,0,0,0,0,9,17,0,1,0,24,1,0,10,200.0,3
Teimuraz Orjonikidze,GEO,14,LB,0,0,1,0,0,0,2,2,1,0,0,0,8,9,0,0,0,7,2,0,5,139.0,3
Nejc Cehte,SLO,17,RB,0,0,9,2,0,0,5,1,1,0,0,0,4,10,0,2,0,7,2,0,5,277.0,3
Ómar Ingi Magnusson,ISL,14,RB,8,7,2,1,0,0,6,1,0,0,0,0,3,8,0,0,0,11,2,1,12,187.0,3
Tin Lucin,CRO,41,CB,0,0,2,8,0,0,4,1,0,0,1,1,5,11,0,5,0,11,0,0,7,125.0,3
Eric Johansson,SWE,42,LB,0,0,3,0,0,0,1,3,1,0,0,0,5,12,0,0,0,15,1,3,5,101.0,3
Elias Ellefsen á Skipagøtu,FAR,71,CB,7,1,4,4,0,0,6,0,1,0,0,0,5,12,0,2,0,24,2,0,14,149.0,3
Janus Dadi Smarason,ISL,3,CB,0,0,2,3,0,0,5,0,0,0,0,0,5,4,0,0,0,7,2,0,4,89.0,3
Philipp Weber,GER,20,CB,1,1,1,0,0,0,2,3,0,0,0,0,4,2,0,0,0,6,0,0,3,45.0,3
Lazar Kukic,SRB,24,CB,0,0,2,3,0,0,6,1,0,0,0,0,4,2,0,0,0,6,2,0,8,83.0,3
Gøran Søgard Johannessen,NOR,23,LB,0,0,5,3,0,0,3,0,1,0,0,0,4,3,0,1,0,6,0,0,6,113.0,3
Jure Dolenec,SLO,11,RB,0,2,6,2,0,0,5,0,1,0,0,0,7,6,0,1,0,16,0,1,10,191.0,3
Sebastian Heymann,GER,11,LB,0,0,2,0,0,0,5,2,2,0,0,0,12,15,0,6,0,13,3,2,8,175.0,3
Agustín Casado Marcelo,ESP,25,LB,0,0,0,1,0,0,3,0,0,0,2,0,3,2,0,0,0,6,0,0,9,82.0,3
Kentin Mahé,FRA,14,CB,8,3,5,1,0,0,1,2,0,0,2,2,5,3,0,1,0,9,1,0,4,72.0,3
Zoltan Szita,HUN,30,LB,0,0,2,0,1,0,1,0,2,0,0,0,5,8,0,1,0,7,3,0,7,222.0,3
Janko Bozovic,AUT,7,RB,0,0,1,0,0,0,1,1,0,0,3,1,5,6,0,1,0,2,0,0,2,95.0,3
Elohim Prandi,FRA,8,LB,0,0,6,1,0,0,4,3,1,0,0,0,11,18,0,2,0,15,0,4,5,222.0,3
Simen Ulstad Lyse,NOR,43,LB,0,0,0,2,0,0,0,0,1,0,0,0,7,16,0,0,0,15,0,0,2,131.0,3
Szymon Sicko,POL,9,LB,1,0,8,1,0,0,1,0,0,0,0,0,9,10,0,0,0,8,2,0,6,104.0,3
Savvas Savvas,GRE,77,LB,0,2,0,4,0,0,0,0,1,0,0,0,7,8,0,0,0,3,0,0,6,94.0,3
Branko Vujovic,MNE,11,RB,0,0,1,1,2,0,0,1,1,0,1,2,10,9,0,1,0,5,2,0,7,119.0,3
Dean Bombac,SLO,44,CB,3,1,3,4,0,0,1,1,0,0,0,0,3,8,0,0,0,15,0,0,11,237.0,3
Haukur Thrastarson,ISL,25,CB,0,0,5,1,0,0,2,0,0,0,0,0,3,10,0,0,0,8,1,1,4,68.0,3
Igor Karacic,CRO,18,CB,0,0,3,3,1,0,7,1,0,0,0,0,8,8,0,0,0,9,0,1,10,145.0,3
Gergö Fazekas,HUN,24,CB,0,0,2,2,0,0,7,2,0,0,0,0,9,2,0,1,0,13,2,0,7,157.0,3
Irakli Kbilashvili,GEO,10,CB,0,0,3,0,0,0,0,2,2,0,0,0,1,6,0,1,0,10,1,1,13,122.0,3
Filip Kuzmanovski,MKD,18,CB,0,2,0,1,0,0,3,0,0,2,0,0,5,6,0,0,0,17,0,0,13,93.0,3
Gábor Ancsin,HUN,33,RB,0,0,4,1,0,1,3,1,0,0,0,0,17,21,0,4,0,10,0,1,8,215.0,3
Aron Pálmarsson,ISL,4,LB,0,0,5,3,0,0,2,1,2,0,1,1,15,13,0,2,0,21,5,0,6,242.0,3
Demis Cosmin Grigoras,ROU,14,RB,0,0,5,3,0,0,3,0,0,0,0,0,3,9,0,0,0,5,1,0,3,76.0,3
Mikkel Hansen,DEN,24,LB,26,3,3,0,0,0,1,2,0,0,0,0,5,9,0,0,0,14,0,0,4,97.0,3
Renars Uscins,GER,23,RB,0,0,4,3,0,0,7,3,1,0,0,0,5,10,0,0,0,10,0,0,11,154.0,3
Vuko Borozan,MNE,87,LB,0,0,2,3,0,0,2,1,1,0,0,0,12,15,0,1,0,7,3,0,6,111.0,3
Giorgi Tskhovrebadze,GEO,11,RB,7,3,1,0,0,0,1,1,0,0,1,1,11,15,0,0,0,3,2,0,7,136.0,3
Lenny Rubin,SUI,4,LB,0,0,0,0,0,0,2,0,1,1,0,0,4,12,0,1,0,5,2,2,6,117.0,3
Daniel Stanciuc,ROU,4,LB,0,0,4,1,0,0,3,3,0,0,0,0,0,1,0,0,0,11,0,0,6,105.0,3
Miha Zarabec,SLO,23,CB,1,0,7,1,1,0,7,3,1,0,1,1,4,4,0,0,0,15,1,1,11,176.0,3
Boris Zivkovic,AUT,30,RB,0,0,2,6,0,0,4,3,0,0,5,1,4,8,0,0,0,15,0,1,12,179.0,3
Miguel Martins,POR,10,CB,0,0,3,4,0,0,2,2,0,0,0,0,9,9,0,1,0,10,0,0,12,158.0,3
Viggó Kristjánsson,ISL,7,RB,10,3,2,2,0,0,5,0,4,0,3,3,5,8,0,2,0,13,0,0,7,202.0,3
Michael Damgaard Nielsen,DEN,27,LB,0,0,3,6,0,0,4,1,0,0,0,0,10,11,0,0,0,3,0,0,4,95.0,3
Manuel Zehnder,SUI,8,LB,1,1,2,1,0,0,4,2,0,0,1,2,5,7,0,0,0,4,1,0,5,97.0,3
Ivan Martinovic,CRO,51,RB,0,0,0,0,0,0,8,0,0,0,2,2,0,2,0,0,0,4,1,0,2,68.0,3
Achilleas Toskas,GRE,15,RB,0,0,0,1,0,0,2,0,0,0,0,0,8,8,0,0,0,4,0,0,8,94.0,3
Jonathan Carlsbogard,SWE,2,LB,0,0,7,0,0,0,8,2,0,0,1,1,3,8,0,2,0,11,1,5,6,330.0,3
